timestamp,ski_id,ambient_temp_c,engine_temp_c,rpm,oil_pressure_psi,vibration_g,battery_voltage,hours_since_service,in_use,failure
2024-07-26T10:00:00,2,25.39,30.68,0,39.44,0.422,12.634,43,0,0
2024-07-26T11:00:00,2,25.53,33.25,0,42.64,0.433,12.579,43,0,0
2024-07-26T12:00:00,2,27.96,208.08,5500,38.52,0.877,12.481,44,1,0
2024-07-26T13:00:00,2,29.6,197.63,4868,36.83,0.832,12.513,45,1,0
2024-07-26T14:00:00,2,30.58,198.57,5073,33.01,0.836,12.509,0,1,1
2024-07-26T15:00:00,2,31.39,206.06,5331,39.54,0.852,12.509,1,1,0
2024-07-26T16:00:00,2,32.28,36.89,0,42.25,0.403,12.598,1,0,0
2024-07-26T17:00:00,2,31.3,34.63,0,42.84,0.43,12.61,1,0,0
2024-07-26T18:00:00,2,32.43,36.47,0,39.21,0.431,12.601,1,0,0
2024-07-26T19:00:00,2,33.24,201.51,5071,39.79,0.839,12.51,2,1,0
2024-07-26T20:00:00,2,31.7,35.41,0,43.16,0.446,12.635,2,0,0
2024-07-26T21:00:00,2,33.29,38.71,0,40.6,0.472,12.585,2,0,0
2024-07-26T22:00:00,2,30.41,37.09,0,35.32,0.492,12.604,2,0,0
2024-07-26T23:00:00,2,32.76,35.19,0,40.11,0.408,12.666,2,0,0
2024-07-27T00:00:00,2,34.0,38.49,0,42.39,0.465,12.65,2,0,0
2024-07-27T01:00:00,2,31.75,35.51,0,39.46,0.434,12.65,2,0,0
2024-07-27T02:00:00,2,29.99,36.58,0,38.41,0.438,12.605,2,0,0
2024-07-27T03:00:00,2,28.81,34.11,0,42.99,0.422,12.614,2,0,0
2024-07-27T04:00:00,2,28.65,36.2,0,43.65,0.441,12.593,2,0,0
2024-07-27T05:00:00,2,27.72,32.94,0,40.54,0.429,12.609,2,0,0
2024-07-27T06:00:00,2,26.52,33.93,0,42.54,0.454,12.598,2,0,0
2024-07-27T07:00:00,2,26.95,29.65,0,38.5,0.423,12.628,2,0,0
2024-07-27T08:00:00,2,26.19,208.22,5537,37.74,0.857,12.541,3,1,0
2024-07-27T09:00:00,2,27.18,203.61,5240,39.04,0.869,12.541,4,1,0
2024-07-27T10:00:00,2,28.49,180.9,4168,36.84,0.775,12.559,5,1,0
2024-07-27T11:00:00,2,30.28,186.38,4351,36.74,0.763,12.521,6,1,0
2024-07-27T12:00:00,2,27.67,199.31,5090,40.59,0.838,12.478,7,1,0
2024-07-27T13:00:00,2,29.12,36.38,0,43.03,0.449,12.617,7,0,0
2024-07-27T14:00:00,2,30.46,35.14,0,39.91,0.447,12.594,7,0,0
2024-07-27T15:00:00,2,31.45,192.52,4666,36.59,0.808,12.503,8,1,0
2024-07-27T16:00:00,2,31.72,192.95,4581,37.34,0.795,12.559,9,1,0
2024-07-27T17:00:00,2,30.68,37.36,0,39.68,0.432,12.618,9,0,0
2024-07-27T18:00:00,2,32.62,214.86,5667,40.9,0.923,12.545,10,1,0
2024-07-27T19:00:00,2,33.3,37.74,0,37.36,0.468,12.629,10,0,0
2024-07-27T20:00:00,2,33.88,208.44,5453,36.15,0.864,12.479,11,1,0
2024-07-27T21:00:00,2,32.94,37.12,0,42.97,0.423,12.657,11,0,0
2024-07-27T22:00:00,2,32.03,35.04,0,42.05,0.438,12.618,11,0,0
2024-07-27T23:00:00,2,32.08,37.68,0,35.6,0.451,12.632,11,0,0
2024-07-28T00:00:00,2,32.73,33.81,0,35.96,0.432,12.629,11,0,0
2024-07-28T01:00:00,2,30.56,36.74,0,38.19,0.403,12.601,11,0,0
2024-07-28T02:00:00,2,29.14,34.63,0,39.11,0.426,12.539,11,0,0
2024-07-28T03:00:00,2,29.08,33.05,0,38.52,0.458,12.66,11,0,0
2024-07-28T04:00:00,2,30.09,32.0,0,39.59,0.443,12.597,11,0,0
2024-07-28T05:00:00,2,28.52,32.07,0,37.5,0.434,12.601,11,0,0
2024-07-28T06:00:00,2,24.91,29.53,0,38.78,0.418,12.619,11,0,0
2024-07-28T07:00:00,2,27.76,32.31,0,41.18,0.426,12.63,11,0,0
2024-07-28T08:00:00,2,28.38,188.78,4609,37.15,0.803,12.529,12,1,0
2024-07-28T09:00:00,2,28.15,34.47,0,40.38,0.425,12.607,12,0,0
2024-07-28T10:00:00,2,28.67,34.59,0,40.81,0.432,12.627,12,0,0
2024-07-28T11:00:00,2,29.11,32.64,0,39.76,0.454,12.655,12,0,0
2024-07-28T12:00:00,2,28.62,31.69,0,39.71,0.436,12.555,12,0,0
2024-07-28T13:00:00,2,29.51,187.58,4497,36.32,0.792,12.526,13,1,0
2024-07-28T14:00:00,2,30.12,33.3,0,36.67,0.438,12.637,13,0,0
2024-07-28T15:00:00,2,31.52,188.9,4426,37.26,0.768,12.557,14,1,0
2024-07-28T16:00:00,2,30.12,34.09,0,40.15,0.455,12.629,14,0,0
2024-07-28T17:00:00,2,29.55,188.95,4571,36.8,0.801,12.524,15,1,0
2024-07-28T18:00:00,2,33.97,204.19,5163,34.82,0.86,12.525,16,1,0
2024-07-28T19:00:00,2,29.99,28.21,0,39.38,0.408,12.656,16,0,0
2024-07-28T20:00:00,2,34.77,37.88,0,38.91,0.455,12.589,16,0,0
2024-07-28T21:00:00,2,32.51,36.36,0,38.44,0.443,12.652,16,0,0
2024-07-28T22:00:00,2,31.45,35.51,0,42.46,0.447,12.624,16,0,0
2024-07-28T23:00:00,2,30.45,33.4,0,40.61,0.433,12.635,16,0,0
2024-07-29T00:00:00,2,32.04,39.43,0,38.76,0.401,12.588,16,0,0
2024-07-29T01:00:00,2,33.02,41.16,0,39.96,0.432,12.605,16,0,0
2024-07-29T02:00:00,2,29.37,33.92,0,37.65,0.432,12.597,16,0,0
2024-07-29T03:00:00,2,28.43,30.68,0,38.53,0.47,12.633,16,0,0
2024-07-29T04:00:00,2,30.05,36.18,0,42.12,0.466,12.604,16,0,0
2024-07-29T05:00:00,2,27.13,31.47,0,43.75,0.463,12.618,16,0,0
2024-07-29T06:00:00,2,28.6,36.12,0,37.67,0.423,12.63,16,0,0
2024-07-29T07:00:00,2,26.35,30.65,0,39.23,0.409,12.624,16,0,0
2024-07-29T08:00:00,2,27.18,207.99,5672,38.8,0.894,12.517,17,1,0
2024-07-29T09:00:00,2,26.92,195.24,5016,40.86,0.851,12.517,18,1,0
2024-07-29T10:00:00,2,29.42,194.03,4707,38.55,0.793,12.555,19,1,0
2024-07-29T11:00:00,2,26.8,200.74,5166,38.11,0.862,12.541,20,1,0
2024-07-29T12:00:00,2,28.18,32.52,0,40.56,0.47,12.639,20,0,0
2024-07-29T13:00:00,2,30.59,205.12,5161,38.66,0.882,12.511,21,1,0
2024-07-29T14:00:00,2,31.39,37.52,0,36.24,0.409,12.613,21,0,0
2024-07-29T15:00:00,2,31.39,206.09,5302,37.01,0.871,12.491,22,1,0
2024-07-29T16:00:00,2,30.48,36.75,0,43.53,0.416,12.645,22,0,0
2024-07-29T17:00:00,2,31.87,200.62,4957,31.99,0.862,12.484,23,1,0
2024-07-29T18:00:00,2,31.62,198.0,4966,39.71,0.848,12.507,24,1,0
2024-07-29T19:00:00,2,31.55,203.58,5193,38.31,0.813,12.503,25,1,0
2024-07-29T20:00:00,2,34.18,35.74,0,40.48,0.446,12.643,25,0,0
2024-07-29T21:00:00,2,30.92,35.36,0,44.58,0.432,12.63,25,0,0
2024-07-29T22:00:00,2,31.75,35.2,0,40.75,0.44,12.567,25,0,0
2024-07-29T23:00:00,2,33.19,39.09,0,43.47,0.452,12.622,25,0,0
2024-07-30T00:00:00,2,32.3,35.16,0,43.96,0.438,12.661,25,0,0
2024-07-30T01:00:00,2,30.18,36.1,0,39.86,0.452,12.63,25,0,0
2024-07-30T02:00:00,2,29.26,34.84,0,38.81,0.407,12.582,25,0,0
2024-07-30T03:00:00,2,30.05,35.38,0,42.82,0.433,12.592,25,0,0
2024-07-30T04:00:00,2,28.13,33.49,0,38.44,0.467,12.628,25,0,0
2024-07-30T05:00:00,2,27.39,36.18,0,38.72,0.455,12.658,25,0,0
2024-07-30T06:00:00,2,26.34,29.85,0,41.06,0.409,12.588,25,0,0
2024-07-30T07:00:00,2,27.18,31.75,0,36.13,0.438,12.671,25,0,0
2024-07-30T08:00:00,2,27.02,202.93,5248,38.71,0.834,12.515,26,1,0
2024-07-30T09:00:00,2,27.55,196.85,4909,38.91,0.828,12.454,27,1,0
2024-07-30T10:00:00,2,29.3,35.97,0,42.64,0.457,12.571,27,0,0
2024-07-30T11:00:00,2,28.63,201.59,5174,36.47,0.845,12.48,28,1,0
2024-07-30T12:00:00,2,28.42,202.68,5245,40.65,0.88,12.497,29,1,0
2024-07-30T13:00:00,2,30.68,196.75,4785,38.96,0.841,12.531,30,1,0
2024-07-30T14:00:00,2,28.39,35.53,0,42.02,0.48,12.57,30,0,0
2024-07-30T15:00:00,2,29.65,197.27,4853,36.63,0.833,12.516,31,1,0
2024-07-30T16:00:00,2,31.9,201.1,5008,39.52,0.829,12.573,32,1,0
2024-07-30T17:00:00,2,31.6,208.56,5410,37.6,0.8,12.48,33,1,0
2024-07-30T18:00:00,2,31.41,32.88,0,38.97,0.45,12.654,33,0,0
2024-07-30T19:00:00,2,32.99,201.36,5078,42.12,0.832,12.547,34,1,0
2024-07-30T20:00:00,2,32.77,199.76,5047,35.76,0.832,12.482,35,1,0
2024-07-30T21:00:00,2,32.66,36.12,0,41.3,0.452,12.602,35,0,0
2024-07-30T22:00:00,2,32.06,37.06,0,44.25,0.436,12.659,35,0,0
2024-07-30T23:00:00,2,33.5,40.2,0,38.87,0.431,12.667,35,0,0
2024-07-31T00:00:00,2,32.64,37.56,0,37.99,0.451,12.649,35,0,0
2024-07-31T01:00:00,2,31.73,34.52,0,40.91,0.483,12.657,35,0,0
2024-07-31T02:00:00,2,31.87,37.11,0,38.71,0.438,12.629,35,0,0
2024-07-31T03:00:00,2,29.08,30.68,0,39.55,0.417,12.578,35,0,0
2024-07-31T04:00:00,2,29.46,31.81,0,39.96,0.438,12.626,35,0,0
2024-07-31T05:00:00,2,26.94,32.59,0,38.09,0.464,12.641,35,0,0
2024-07-31T06:00:00,2,26.37,31.67,0,41.67,0.408,12.635,35,0,0
2024-07-31T07:00:00,2,28.76,201.03,5109,31.76,0.838,12.517,36,1,0
2024-07-31T08:00:00,2,27.8,31.98,0,40.53,0.454,12.618,36,0,0
2024-07-31T09:00:00,2,27.16,30.2,0,38.5,0.465,12.625,36,0,0
2024-07-31T10:00:00,2,29.24,193.53,4759,38.82,0.789,12.535,37,1,0
2024-07-31T11:00:00,2,26.52,30.93,0,41.1,0.424,12.624,37,0,0
2024-07-31T12:00:00,2,28.18,34.47,0,42.7,0.45,12.611,37,0,0
2024-07-31T13:00:00,2,28.15,35.58,0,42.29,0.462,12.593,37,0,0
2024-07-31T14:00:00,2,30.09,38.26,0,40.01,0.452,12.632,37,0,0
2024-07-31T15:00:00,2,31.69,194.31,4707,34.34,0.823,12.489,0,1,1
2024-07-31T16:00:00,2,31.19,202.36,5149,36.37,0.849,12.585,1,1,0
2024-07-31T17:00:00,2,30.67,206.53,5432,33.51,0.905,12.477,2,1,0
2024-07-31T18:00:00,2,32.71,207.51,5370,35.29,0.859,12.548,3,1,0
2024-07-31T19:00:00,2,33.63,190.22,4432,39.76,0.837,12.471,4,1,0
2024-07-31T20:00:00,2,33.76,191.58,4546,36.65,0.783,12.523,5,1,0
2024-07-31T21:00:00,2,33.1,38.0,0,40.75,0.438,12.592,5,0,0
2024-07-31T22:00:00,2,32.24,34.12,0,38.39,0.458,12.656,5,0,0
2024-07-31T23:00:00,2,32.34,37.7,0,37.85,0.412,12.71,5,0,0
2024-08-01T00:00:00,2,34.05,36.46,0,39.68,0.407,12.57,5,0,0
2024-08-01T01:00:00,2,30.11,37.38,0,40.82,0.444,12.627,5,0,0
2024-08-01T02:00:00,2,31.13,37.24,0,41.47,0.445,12.593,5,0,0
2024-08-01T03:00:00,2,31.31,37.0,0,39.61,0.427,12.639,5,0,0
2024-08-01T04:00:00,2,28.88,32.61,0,37.73,0.468,12.586,5,0,0
2024-08-01T05:00:00,2,29.44,32.99,0,44.72,0.443,12.628,5,0,0
2024-08-01T06:00:00,2,26.61,30.17,0,41.16,0.445,12.651,5,0,0
2024-08-01T07:00:00,2,29.53,198.5,5003,37.26,0.833,12.537,6,1,0
2024-08-01T08:00:00,2,29.32,198.16,5004,41.01,0.817,12.519,7,1,0
2024-08-01T09:00:00,2,25.74,191.76,4721,40.81,0.815,12.527,8,1,0
2024-08-01T10:00:00,2,27.33,27.02,0,40.21,0.446,12.623,8,0,0
2024-08-01T11:00:00,2,26.83,210.95,5664,38.18,0.878,12.495,9,1,0
2024-08-01T12:00:00,2,27.74,205.75,5499,37.72,0.892,12.515,10,1,0
2024-08-01T13:00:00,2,26.78,191.22,4723,36.59,0.802,12.486,11,1,0
2024-08-01T14:00:00,2,27.7,194.3,4813,42.16,0.811,12.533,12,1,0
2024-08-01T15:00:00,2,31.7,38.07,0,41.67,0.417,12.62,12,0,0
2024-08-01T16:00:00,2,30.45,200.4,5027,39.22,0.866,12.525,13,1,0
2024-08-01T17:00:00,2,31.72,194.51,4773,38.12,0.858,12.517,14,1,0
2024-08-01T18:00:00,2,33.75,206.58,5411,38.34,0.869,12.518,15,1,0
2024-08-01T19:00:00,2,31.88,203.52,5074,37.59,0.852,12.52,16,1,0
2024-08-01T20:00:00,2,33.2,35.56,0,39.71,0.456,12.587,16,0,0
2024-08-01T21:00:00,2,32.33,42.26,0,38.92,0.46,12.584,16,0,0
2024-08-01T22:00:00,2,34.22,37.58,0,41.18,0.416,12.625,16,0,0
2024-08-01T23:00:00,2,31.18,37.65,0,44.08,0.451,12.563,16,0,0
2024-08-02T00:00:00,2,31.56,36.44,0,42.2,0.458,12.586,16,0,0
2024-08-02T01:00:00,2,28.9,34.55,0,40.84,0.474,12.618,16,0,0
2024-08-02T02:00:00,2,31.57,35.65,0,41.17,0.441,12.564,16,0,0
2024-08-02T03:00:00,2,30.18,35.7,0,42.29,0.421,12.606,16,0,0
2024-08-02T04:00:00,2,29.59,35.52,0,40.14,0.416,12.579,16,0,0
2024-08-02T05:00:00,2,28.06,33.8,0,40.94,0.453,12.665,16,0,0
2024-08-02T06:00:00,2,26.88,30.29,0,40.06,0.447,12.653,16,0,0
2024-08-02T07:00:00,2,26.26,199.87,4926,38.08,0.851,12.518,17,1,0
2024-08-02T08:00:00,2,27.92,201.57,5169,36.47,0.867,12.516,18,1,0
2024-08-02T09:00:00,2,28.34,190.48,4637,35.32,0.807,12.495,19,1,0
2024-08-02T10:00:00,2,27.0,34.43,0,41.08,0.434,12.59,19,0,0
2024-08-02T11:00:00,2,26.01,204.04,5376,39.78,0.888,12.515,20,1,0
2024-08-02T12:00:00,2,29.22,31.01,0,38.67,0.481,12.592,20,0,0
2024-08-02T13:00:00,2,30.29,201.94,5153,39.0,0.888,12.498,21,1,0
2024-08-02T14:00:00,2,31.32,212.7,5575,34.44,0.923,12.47,22,1,0
2024-08-02T15:00:00,2,31.58,200.3,5081,36.7,0.844,12.54,23,1,0
2024-08-02T16:00:00,2,30.7,195.87,4838,35.11,0.797,12.549,24,1,0
2024-08-02T17:00:00,2,30.53,36.54,0,42.9,0.463,12.606,24,0,0
2024-08-02T18:00:00,2,31.04,191.45,4661,37.17,0.846,12.478,25,1,0
2024-08-02T19:00:00,2,31.38,205.71,5372,36.52,0.878,12.53,26,1,0
2024-08-02T20:00:00,2,34.49,40.97,0,44.33,0.44,12.616,26,0,0
2024-08-02T21:00:00,2,32.17,35.68,0,33.94,0.473,12.666,26,0,0
2024-08-02T22:00:00,2,31.53,39.06,0,40.6,0.462,12.63,26,0,0
2024-08-02T23:00:00,2,33.31,38.02,0,39.75,0.453,12.628,26,0,0
2024-08-03T00:00:00,2,30.45,35.22,0,42.21,0.445,12.609,26,0,0
2024-08-03T01:00:00,2,30.23,33.35,0,39.77,0.45,12.584,26,0,0
2024-08-03T02:00:00,2,28.05,36.06,0,42.96,0.419,12.611,26,0,0
2024-08-03T03:00:00,2,31.4,33.44,0,40.0,0.442,12.639,26,0,0
2024-08-03T04:00:00,2,28.49,32.18,0,40.48,0.49,12.581,26,0,0
2024-08-03T05:00:00,2,28.44,32.61,0,41.36,0.453,12.614,26,0,0
2024-08-03T06:00:00,2,26.32,33.6,0,41.11,0.451,12.569,26,0,0
2024-08-03T07:00:00,2,26.99,31.36,0,42.11,0.433,12.619,26,0,0
2024-08-03T08:00:00,2,26.6,202.26,5164,39.09,0.885,12.503,27,1,0
2024-08-03T09:00:00,2,29.77,35.7,0,36.95,0.43,12.607,27,0,0
2024-08-03T10:00:00,2,29.52,34.49,0,36.91,0.424,12.586,27,0,0
2024-08-03T11:00:00,2,28.46,207.41,5390,36.13,0.895,12.476,0,1,1
2024-08-03T12:00:00,2,28.33,209.11,5494,36.18,0.902,12.481,1,1,0
2024-08-03T13:00:00,2,30.33,193.31,4766,38.43,0.828,12.551,2,1,0
2024-08-03T14:00:00,2,32.01,206.37,5354,37.4,0.879,12.506,3,1,0
2024-08-03T15:00:00,2,29.13,31.94,0,39.58,0.44,12.549,3,0,0
2024-08-03T16:00:00,2,29.7,206.2,5378,36.36,0.877,12.541,0,1,1
2024-08-03T17:00:00,2,33.17,41.37,0,41.98,0.46,12.617,0,0,0
2024-08-03T18:00:00,2,32.12,203.05,5218,36.03,0.872,12.505,1,1,0
2024-08-03T19:00:00,2,33.08,211.06,5515,39.76,0.934,12.475,0,1,1
2024-08-03T20:00:00,2,33.14,212.76,5624,38.13,0.927,12.502,1,1,0
2024-08-03T21:00:00,2,34.72,40.7,0,40.37,0.498,12.626,1,0,0
2024-08-03T22:00:00,2,32.57,36.84,0,39.31,0.487,12.591,1,0,0
2024-08-03T23:00:00,2,32.11,34.99,0,43.42,0.499,12.653,1,0,0
2024-08-04T00:00:00,2,31.87,37.91,0,38.59,0.457,12.598,1,0,0
2024-08-04T01:00:00,2,30.44,38.23,0,40.69,0.485,12.629,1,0,0
2024-08-04T02:00:00,2,31.91,38.79,0,37.53,0.478,12.684,1,0,0
2024-08-04T03:00:00,2,29.05,33.13,0,39.07,0.465,12.667,1,0,0
2024-08-04T04:00:00,2,29.82,32.22,0,41.35,0.475,12.6,1,0,0
2024-08-04T05:00:00,2,30.2,33.51,0,42.29,0.477,12.575,1,0,0
2024-08-04T06:00:00,2,26.04,31.62,0,40.11,0.502,12.652,1,0,0
2024-08-04T07:00:00,2,27.65,34.56,0,39.41,0.471,12.608,1,0,0
2024-08-04T08:00:00,2,27.29,203.33,5272,39.03,0.91,12.549,2,1,0
2024-08-04T09:00:00,2,28.18,30.89,0,38.36,0.492,12.55,2,0,0
2024-08-04T10:00:00,2,27.03,34.67,0,39.84,0.472,12.602,2,0,0
2024-08-04T11:00:00,2,27.43,209.8,5554,35.8,0.902,12.512,0,1,1
2024-08-04T12:00:00,2,26.89,196.77,4855,38.02,0.879,12.545,1,1,0
2024-08-04T13:00:00,2,30.7,36.97,0,38.92,0.477,12.595,1,0,0
2024-08-04T14:00:00,2,30.71,194.61,4866,32.26,0.887,12.529,2,1,0
2024-08-04T15:00:00,2,32.63,33.39,0,38.74,0.5,12.626,2,0,0
2024-08-04T16:00:00,2,31.9,33.84,0,33.61,0.496,12.624,2,0,0
2024-08-04T17:00:00,2,32.91,198.53,4937,36.44,0.902,12.532,3,1,0
2024-08-04T18:00:00,2,32.68,211.56,5453,37.07,0.936,12.523,4,1,0
2024-08-04T19:00:00,2,32.54,201.48,4954,38.68,0.896,12.546,5,1,0
2024-08-04T20:00:00,2,31.54,201.85,5019,37.98,0.91,12.456,0,1,1
2024-08-04T21:00:00,2,31.68,34.9,0,39.93,0.528,12.62,0,0,0
2024-08-04T22:00:00,2,32.31,34.12,0,40.3,0.493,12.619,0,0,0
2024-08-04T23:00:00,2,30.46,35.7,0,38.1,0.505,12.562,0,0,0
2024-08-05T00:00:00,2,30.27,34.2,0,39.72,0.521,12.668,0,0,0
2024-08-05T01:00:00,2,29.53,32.4,0,37.0,0.497,12.628,0,0,0
2024-08-05T02:00:00,2,31.0,36.9,0,42.45,0.508,12.625,0,0,0
2024-08-05T03:00:00,2,29.29,37.27,0,39.77,0.515,12.643,0,0,0
2024-08-05T04:00:00,2,28.66,34.69,0,41.69,0.509,12.581,0,0,0
2024-08-05T05:00:00,2,26.93,31.49,0,41.08,0.5,12.657,0,0,0
2024-08-05T06:00:00,2,28.4,36.76,0,38.63,0.506,12.619,0,0,0
2024-08-05T07:00:00,2,25.09,203.89,5070,33.46,0.881,12.533,0,1,1
2024-08-05T08:00:00,2,25.65,29.74,0,39.34,0.502,12.593,0,0,0
2024-08-05T09:00:00,2,28.85,185.07,4254,35.73,0.86,12.524,1,1,0
2024-08-05T10:00:00,2,26.87,202.67,5295,37.08,0.929,12.475,0,1,1
2024-08-05T11:00:00,2,28.07,198.91,4861,41.13,0.903,12.572,1,1,0
2024-08-05T12:00:00,2,27.27,33.74,0,40.11,0.553,12.633,1,0,0
2024-08-05T13:00:00,2,28.13,31.11,0,40.42,0.54,12.62,1,0,0
2024-08-05T14:00:00,2,28.61,192.67,4633,37.85,0.924,12.489,2,1,0
2024-08-05T15:00:00,2,32.43,191.38,4614,38.13,0.881,12.539,3,1,0
2024-08-05T16:00:00,2,33.59,196.63,4765,38.37,0.886,12.557,4,1,0
2024-08-05T17:00:00,2,33.02,197.79,4863,40.2,0.909,12.612,5,1,0
2024-08-05T18:00:00,2,31.51,210.22,5478,38.01,1.011,12.527,6,1,0
2024-08-05T19:00:00,2,34.3,196.16,4604,36.8,0.925,12.54,7,1,0
2024-08-05T20:00:00,2,32.66,36.55,0,39.25,0.482,12.612,7,0,0
2024-08-05T21:00:00,2,33.45,38.93,0,40.04,0.533,12.599,7,0,0
2024-08-05T22:00:00,2,31.43,33.75,0,37.57,0.563,12.598,7,0,0
2024-08-05T23:00:00,2,32.49,35.58,0,39.13,0.532,12.626,7,0,0
2024-08-06T00:00:00,2,32.07,36.86,0,41.05,0.527,12.613,7,0,0
2024-08-06T01:00:00,2,29.33,34.2,0,44.34,0.516,12.658,7,0,0
2024-08-06T02:00:00,2,30.88,39.9,0,40.48,0.522,12.67,7,0,0
2024-08-06T03:00:00,2,29.8,36.47,0,38.39,0.548,12.608,7,0,0
2024-08-06T04:00:00,2,29.67,35.81,0,33.22,0.51,12.622,7,0,0
2024-08-06T05:00:00,2,28.64,34.03,0,42.09,0.528,12.623,7,0,0
2024-08-06T06:00:00,2,28.45,33.56,0,40.62,0.53,12.655,7,0,0
2024-08-06T07:00:00,2,28.26,194.89,4757,38.3,0.917,12.499,8,1,0
2024-08-06T08:00:00,2,26.16,201.41,5147,35.49,0.941,12.516,9,1,0
2024-08-06T09:00:00,2,27.74,206.87,5348,35.55,0.957,12.506,10,1,0
2024-08-06T10:00:00,2,28.44,207.83,5543,37.93,0.978,12.51,11,1,0
2024-08-06T11:00:00,2,26.79,195.17,4842,34.39,0.957,12.565,12,1,0
2024-08-06T12:00:00,2,28.37,33.87,0,39.29,0.521,12.612,12,0,0
2024-08-06T13:00:00,2,29.39,209.89,5550,38.26,0.949,12.513,13,1,0
2024-08-06T14:00:00,2,30.59,34.41,0,40.79,0.546,12.605,13,0,0
2024-08-06T15:00:00,2,33.18,207.63,5430,33.75,0.959,12.488,14,1,0
2024-08-06T16:00:00,2,27.99,198.43,4985,40.48,0.919,12.469,15,1,0
2024-08-06T17:00:00,2,32.49,39.52,0,40.3,0.552,12.607,15,0,0
2024-08-06T18:00:00,2,31.69,207.76,5314,38.06,0.939,12.525,16,1,0
2024-08-06T19:00:00,2,32.23,204.91,5220,33.78,0.932,12.53,0,1,1
2024-08-06T20:00:00,2,34.0,204.45,5129,32.36,0.929,12.538,1,1,0
2024-08-06T21:00:00,2,32.91,36.13,0,38.88,0.514,12.59,1,0,0
2024-08-06T22:00:00,2,31.5,33.66,0,39.64,0.502,12.601,1,0,0
2024-08-06T23:00:00,2,33.08,37.14,0,40.76,0.551,12.616,1,0,0
2024-08-07T00:00:00,2,31.39,33.64,0,38.75,0.542,12.586,1,0,0
2024-08-07T01:00:00,2,29.25,32.73,0,36.78,0.567,12.63,1,0,0
2024-08-07T02:00:00,2,31.31,33.28,0,36.37,0.586,12.592,1,0,0
2024-08-07T03:00:00,2,29.66,35.62,0,37.43,0.535,12.548,1,0,0
2024-08-07T04:00:00,2,26.83,32.6,0,40.03,0.525,12.619,1,0,0
2024-08-07T05:00:00,2,30.41,34.0,0,41.25,0.582,12.625,1,0,0
2024-08-07T06:00:00,2,27.85,30.98,0,42.06,0.56,12.645,1,0,0
2024-08-07T07:00:00,2,28.2,32.97,0,40.2,0.546,12.607,1,0,0
2024-08-07T08:00:00,2,26.88,207.85,5405,35.05,0.988,12.493,2,1,0
2024-08-07T09:00:00,2,27.44,201.17,5144,35.72,0.973,12.526,3,1,0
2024-08-07T10:00:00,2,27.76,212.57,5751,40.88,1.023,12.58,4,1,0
2024-08-07T11:00:00,2,28.22,207.58,5356,37.01,0.988,12.506,5,1,0
2024-08-07T12:00:00,2,28.93,197.93,5002,36.62,0.926,12.516,6,1,0
2024-08-07T13:00:00,2,29.09,195.47,4838,38.17,0.949,12.533,7,1,0
2024-08-07T14:00:00,2,29.13,198.05,5026,34.53,0.971,12.522,8,1,0
2024-08-07T15:00:00,2,31.88,201.52,4942,38.06,0.959,12.518,9,1,0
2024-08-07T16:00:00,2,31.08,35.76,0,38.6,0.56,12.574,9,0,0
2024-08-07T17:00:00,2,30.9,197.13,4780,32.13,0.93,12.523,10,1,0
2024-08-07T18:00:00,2,32.7,200.3,5031,40.59,0.964,12.524,11,1,0
2024-08-07T19:00:00,2,32.45,37.9,0,40.2,0.541,12.627,11,0,0
2024-08-07T20:00:00,2,31.61,207.67,5192,35.85,1.008,12.515,12,1,0
2024-08-07T21:00:00,2,32.82,39.78,0,39.49,0.561,12.644,12,0,0
2024-08-07T22:00:00,2,32.99,38.02,0,42.15,0.567,12.612,12,0,0
2024-08-07T23:00:00,2,31.59,34.23,0,41.54,0.559,12.59,12,0,0
2024-08-08T00:00:00,2,32.33,38.95,0,41.92,0.503,12.61,12,0,0
2024-08-08T01:00:00,2,30.63,35.11,0,40.66,0.511,12.631,12,0,0
2024-08-08T02:00:00,2,30.04,38.71,0,37.6,0.572,12.656,12,0,0
2024-08-08T03:00:00,2,28.6,33.86,0,37.75,0.539,12.584,12,0,0
2024-08-08T04:00:00,2,30.32,35.22,0,41.16,0.542,12.649,12,0,0
2024-08-08T05:00:00,2,25.75,30.16,0,41.22,0.546,12.606,12,0,0
2024-08-08T06:00:00,2,26.32,29.75,0,37.84,0.559,12.651,12,0,0
2024-08-08T07:00:00,2,25.51,209.64,5615,35.73,0.997,12.54,13,1,0
2024-08-08T08:00:00,2,27.57,189.03,4566,36.81,0.931,12.539,14,1,0
2024-08-08T09:00:00,2,25.05,182.43,4089,39.66,0.867,12.469,15,1,0
2024-08-08T10:00:00,2,28.73,38.01,0,35.69,0.531,12.581,15,0,0
2024-08-08T11:00:00,2,26.42,205.97,5325,36.31,0.951,12.532,16,1,0
2024-08-08T12:00:00,2,29.4,201.85,4974,37.11,0.956,12.481,17,1,0
2024-08-08T13:00:00,2,28.37,33.42,0,39.0,0.517,12.563,17,0,0
2024-08-08T14:00:00,2,29.64,37.83,0,39.68,0.546,12.638,17,0,0
2024-08-08T15:00:00,2,31.48,37.3,0,35.08,0.55,12.556,17,0,0
2024-08-08T16:00:00,2,30.24,36.15,0,37.88,0.567,12.639,17,0,0
2024-08-08T17:00:00,2,30.77,34.85,0,38.33,0.54,12.611,17,0,0
2024-08-08T18:00:00,2,32.5,203.85,5133,37.8,0.9,12.503,18,1,0
